CombID	SenID	templatenum	prem	hyp	label	meta
170	133	5	A bald man standing to the side of a garage	The man stands near a amusement park.	disjoint	add
170	133	5	A bald man standing to the side of a amusement park	The man stands near a garage.	disjoint	add
170	133	6	A kid fetches a garage by a tree in the yard.	a kid gets a amusement park	disjoint	add
170	133	6	A kid fetches a amusement park by a tree in the yard.	a kid gets a garage	disjoint	add
170	133	7	A green frog buys a garage from a stand.	There is a green frog buying a amusement park	disjoint	add
170	133	7	A green frog buys a amusement park from a stand.	There is a green frog buying a garage	disjoint	add
170	133	8	A garage	A amusement park	disjoint	add
170	133	8	A amusement park	A garage	disjoint	add
171	134	0	The garage is photographed with a camera	There is a parking present	independent	org
171	134	0	The parking is photographed with a camera	There is a garage present	independent	org
171	134	1	The garage is in the water	The parking is wet	independent	org
171	134	1	The parking is in the water	The garage is wet	independent	org
171	134	2	A garage is outside near a campfire at night	There is a parking outside	independent	org
171	134	2	A parking is outside near a campfire at night	There is a garage outside	independent	org
171	134	3	A young woman is looking at a garage with a binocular	A parking is looked at by a woman	independent	org
171	134	3	A young woman is looking at a parking with a binocular	A garage is looked at by a woman	independent	org
171	134	4	Several people are moving towards the garage	There is a group of people near the parking	independent	org
171	134	4	Several people are moving towards the parking	There is a group of people near the garage	independent	org
171	134	5	A bald man standing to the side of a garage	The man stands near a parking.	independent	org
171	134	5	A bald man standing to the side of a parking	The man stands near a garage.	independent	org
171	134	6	A kid fetches a garage by a tree in the yard.	a kid gets a parking	independent	org
171	134	6	A kid fetches a parking by a tree in the yard.	a kid gets a garage	independent	org
171	134	7	A green frog buys a garage from a stand.	There is a green frog buying a parking	independent	org
171	134	7	A green frog buys a parking from a stand.	There is a green frog buying a garage	independent	org
171	134	8	A garage	A parking	independent	org
171	134	8	A parking	A garage	independent	org
172	134	0	The garage is photographed with a camera	There is a parking lot present	independent	add
172	134	0	The parking lot is photographed with a camera	There is a garage present	independent	add
172	134	1	The garage is in the water	The parking lot is wet	independent	add
172	134	1	The parking lot is in the water	The garage is wet	independent	add
172	134	2	A garage is outside near a campfire at night	There is a parking lot outside	independent	add
172	134	2	A parking lot is outside near a campfire at night	There is a garage outside	independent	add
172	134	3	A young woman is looking at a garage with a binocular	A parking lot is looked at by a woman	independent	add
172	134	3	A young woman is looking at a parking lot with a binocular	A garage is looked at by a woman	independent	add
172	134	4	Several people are moving towards the garage	There is a group of people near the parking lot	independent	add
172	134	4	Several people are moving towards the parking lot	There is a group of people near the garage	independent	add
172	134	5	A bald man standing to the side of a garage	The man stands near a parking lot.	independent	add
172	134	5	A bald man standing to the side of a parking lot	The man stands near a garage.	independent	add
172	134	6	A kid fetches a garage by a tree in the yard.	a kid gets a parking lot	independent	add
172	134	6	A kid fetches a parking lot by a tree in the yard.	a kid gets a garage	independent	add
172	134	7	A green frog buys a garage from a stand.	There is a green frog buying a parking lot	independent	add
172	134	7	A green frog buys a parking lot from a stand.	There is a green frog buying a garage	independent	add
172	134	8	A garage	A parking lot	independent	add
172	134	8	A parking lot	A garage	independent	add
173	135	0	The gear is photographed with a camera	There is a outfit present	independent	org
173	135	0	The outfit is photographed with a camera	There is a gear present	independent	org
173	135	1	The gear is in the water	The outfit is wet	independent	org
173	135	1	The outfit is in the water	The gear is wet	independent	org
173	135	2	A gear is outside near a campfire at night	There is a outfit outside	independent	org
173	135	2	A outfit is outside near a campfire at night	There is a gear outside	independent	org
173	135	3	A young woman is looking at a gear with a binocular	A outfit is looked at by a woman	independent	org
173	135	3	A young woman is looking at a outfit with a binocular	A gear is looked at by a woman	independent	org
173	135	4	Several people are moving towards the gear	There is a group of people near the outfit	independent	org
173	135	4	Several people are moving towards the outfit	There is a group of people near the gear	independent	org
173	135	5	A bald man standing to the side of a gear	The man stands near a outfit.	independent	org
173	135	5	A bald man standing to the side of a outfit	The man stands near a gear.	independent	org
173	135	6	A kid fetches a gear by a tree in the yard.	a kid gets a outfit	independent	org
173	135	6	A kid fetches a outfit by a tree in the yard.	a kid gets a gear	independent	org
173	135	7	A green frog buys a gear from a stand.	There is a green frog buying a outfit	independent	org
173	135	7	A green frog buys a outfit from a stand.	There is a green frog buying a gear	independent	org
173	135	8	A gear	A outfit	independent	org
173	135	8	A outfit	A gear	independent	org
174	135	0	The gear inspections is photographed with a camera	There is a terrorist outfit present	disjoint	add
174	135	0	The terrorist outfit is photographed with a camera	There is a gear inspections present	disjoint	add
174	135	1	The gear inspections is in the water	The terrorist outfit is wet	disjoint	add
174	135	1	The terrorist outfit is in the water	The gear inspections is wet	disjoint	add
174	135	2	A gear inspections is outside near a campfire at night	There is a terrorist outfit outside	disjoint	add
174	135	2	A terrorist outfit is outside near a campfire at night	There is a gear inspections outside	disjoint	add
174	135	3	A young woman is looking at a gear inspections with a binocular	A terrorist outfit is looked at by a woman	disjoint	add
174	135	3	A young woman is looking at a terrorist outfit with a binocular	A gear inspections is looked at by a woman	disjoint	add
174	135	4	Several people are moving towards the gear inspections	There is a group of people near the terrorist outfit	disjoint	add
174	135	4	Several people are moving towards the terrorist outfit	There is a group of people near the gear inspections	disjoint	add
174	135	5	A bald man standing to the side of a gear inspections	The man stands near a terrorist outfit.	disjoint	add
174	135	5	A bald man standing to the side of a terrorist outfit	The man stands near a gear inspections.	disjoint	add
174	135	6	A kid fetches a gear inspections by a tree in the yard.	a kid gets a terrorist outfit	disjoint	add
174	135	6	A kid fetches a terrorist outfit by a tree in the yard.	a kid gets a gear inspections	disjoint	add
174	135	7	A green frog buys a gear inspections from a stand.	There is a green frog buying a terrorist outfit	disjoint	add
174	135	7	A green frog buys a terrorist outfit from a stand.	There is a green frog buying a gear inspections	disjoint	add
